"COUNTRY","INDICATOR","YEAR","Unit Code","PowerCode Code","Reference Period Code","Value","Flag Codes"
"BEL","SME_LOAN_APPLICATIONS","2015","PC","0",,36.61,
"BEL","SME_LOAN_APPLICATIONS","2016","PC","0",,36.71,
"BEL","SME_LOAN_APPLICATIONS","2017","PC","0",,37.18,
"BEL","SME_LOAN_APPLICATIONS","2018","PC","0",,35.38,
"BEL","SME_LOAN_APPLICATIONS","2019","PC","0",,33.87,
"BEL","SME_LOAN_APPLICATIONS","2020","PC","0",,33.07,
"BEL","REJECTION","2009","PC","0",,0.52,
"BEL","REJECTION","2010","PC","0",,5.13,
"BEL","REJECTION","2011","PC","0",,6.44,
"BEL","REJECTION","2012","PC","0",,10.4,
"BEL","REJECTION","2013","PC","0",,10.91,
"BEL","REJECTION","2014","PC","0",,5.88,
"BEL","REJECTION","2015","PC","0",,5.71,
"BEL","REJECTION","2016","PC","0",,6.13,
"BEL","REJECTION","2017","PC","0",,5.07,
"BEL","REJECTION","2018","PC","0",,2.76,
"BEL","REJECTION","2019","PC","0",,3.39,
"BEL","REJECTION","2020","PC","0",,7.63,
"CAN","SME_LOAN_APPLICATIONS","2007","PC","0",,17,
"CAN","SME_LOAN_APPLICATIONS","2009","PC","0",,14.9,
"CAN","SME_LOAN_APPLICATIONS","2010","PC","0",,18,
"CAN","SME_LOAN_APPLICATIONS","2011","PC","0",,24,
"CAN","SME_LOAN_APPLICATIONS","2012","PC","0",,26,
"CAN","SME_LOAN_APPLICATIONS","2013","PC","0",,30,
"CAN","SME_LOAN_APPLICATIONS","2014","PC","0",,27.8,
"CAN","SME_LOAN_APPLICATIONS","2015","PC","0",,23,
"CAN","SME_LOAN_APPLICATIONS","2016","PC","0",,26,
"CAN","SME_LOAN_APPLICATIONS","2017","PC","0",,26,
"CAN","SME_LOAN_APPLICATIONS","2018","PC","0",,27,
"CAN","SME_LOAN_APPLICATIONS","2019","PC","0",,26.71,
"CZE","NPL_CORPORATE","2008","PC","0",,35340,
"CZE","NPL_CORPORATE","2009","PC","0",,61904,
"CZE","NPL_CORPORATE","2010","PC","0",,70166,
"CZE","NPL_CORPORATE","2011","PC","0",,67876,
"CZE","NPL_CORPORATE","2012","PC","0",,61480,
"CZE","NPL_CORPORATE","2013","PC","0",,62032,
"CZE","NPL_CORPORATE","2014","PC","0",,58694,
"CZE","NPL_CORPORATE","2015","PC","0",,52677,
"CZE","NPL_CORPORATE","2016","PC","0",,50307,
"CZE","NPL_CORPORATE","2017","PC","0",,43225,
"CZE","NPL_CORPORATE","2018","PC","0",,38596.9,
"CZE","NPL_CORPORATE","2019","PC","0",,35871.3,
"CZE","NPL_CORPORATE","2020","PC","0",,46614.5,
"FRA","COLLATERAL","2012","PC","0",,9.42,
"FRA","COLLATERAL","2013","PC","0",,8.52,
"FRA","COLLATERAL","2014","PC","0",,7.28,
"FRA","COLLATERAL","2015","PC","0",,6.33,
"FRA","COLLATERAL","2016","PC","0",,5.17,
"FRA","COLLATERAL","2017","PC","0",,4.34,
"FRA","COLLATERAL","2018","PC","0",,4.22,
"FRA","COLLATERAL","2019","PC","0",,3.83,
"FRA","COLLATERAL","2020","PC","0",,3.61,
"FRA","SME_LOAN_APPLICATIONS","2012","PC","0",,38.41,
"FRA","SME_LOAN_APPLICATIONS","2013","PC","0",,35.65,
"FRA","SME_LOAN_APPLICATIONS","2014","PC","0",,35.73,
"FRA","SME_LOAN_APPLICATIONS","2015","PC","0",,37.87,
"FRA","SME_LOAN_APPLICATIONS","2016","PC","0",,37.9,
"FRA","SME_LOAN_APPLICATIONS","2017","PC","0",,37.17,
"FRA","SME_LOAN_APPLICATIONS","2018","PC","0",,36.72,
"FRA","SME_LOAN_APPLICATIONS","2019","PC","0",,36.35,
"FRA","SME_LOAN_APPLICATIONS","2020","PC","0",,39.25,
"FRA","REJECTION","2012","PC","0",,11.12,
"FRA","REJECTION","2013","PC","0",,8,
"FRA","REJECTION","2014","PC","0",,6.61,
"FRA","REJECTION","2015","PC","0",,7.55,
"FRA","REJECTION","2016","PC","0",,6.21,
"FRA","REJECTION","2017","PC","0",,5.14,
"FRA","REJECTION","2018","PC","0",,4.36,
"FRA","REJECTION","2019","PC","0",,2.55,
"FRA","REJECTION","2020","PC","0",,2.38,
"FRA","PAYMENT_DELAYS","2007","DAY","0",,12.18,
"FRA","PAYMENT_DELAYS","2008","DAY","0",,11.9,
"FRA","PAYMENT_DELAYS","2009","DAY","0",,11.8,
"FRA","PAYMENT_DELAYS","2010","DAY","0",,11.98,
"FRA","PAYMENT_DELAYS","2011","DAY","0",,12.18,
"FRA","PAYMENT_DELAYS","2012","DAY","0",,11.83,
"FRA","PAYMENT_DELAYS","2013","DAY","0",,12.08,
"FRA","PAYMENT_DELAYS","2014","DAY","0",,12.21,
"FRA","PAYMENT_DELAYS","2015","DAY","0",,13.28,
"FRA","PAYMENT_DELAYS","2016","DAY","0",,11.9,
"FRA","PAYMENT_DELAYS","2017","DAY","0",,11.13,
"FRA","PAYMENT_DELAYS","2018","DAY","0",,10.86,
"FRA","PAYMENT_DELAYS","2019","DAY","0",,11.29,
"FRA","PAYMENT_DELAYS","2020","DAY","0",,12.84,
"GRC","NEW_LENDING_PROPORTION","2008","PC","0",,34.21,
"GRC","NEW_LENDING_PROPORTION","2009","PC","0",,35.64,
"GRC","NEW_LENDING_PROPORTION","2010","PC","0",,21.39,
"GRC","NEW_LENDING_PROPORTION","2011","PC","0",,17.75,
"GRC","NEW_LENDING_PROPORTION","2012","PC","0",,18.88,
"GRC","NEW_LENDING_PROPORTION","2013","PC","0",,15.03,
"GRC","NEW_LENDING_PROPORTION","2014","PC","0",,15.62,
"GRC","NEW_LENDING_PROPORTION","2015","PC","0",,16.97,
"GRC","NEW_LENDING_PROPORTION","2016","PC","0",,18.43,
"GRC","NEW_LENDING_PROPORTION","2017","PC","0",,15.53,
"GRC","NEW_LENDING_PROPORTION","2018","PC","0",,10.18,
"GRC","NEW_LENDING_PROPORTION","2019","PC","0",,16.05,
"GRC","NEW_LENDING_PROPORTION","2020","PC","0",,21.82,
"GRC","SME_LOAN_APPLICATIONS","2009","PC","0",,37.91,
"GRC","SME_LOAN_APPLICATIONS","2010","PC","0",,39.64,
"GRC","SME_LOAN_APPLICATIONS","2011","PC","0",,30.75,
"GRC","SME_LOAN_APPLICATIONS","2012","PC","0",,29.92,
"GRC","SME_LOAN_APPLICATIONS","2013","PC","0",,21.36,
"GRC","SME_LOAN_APPLICATIONS","2014","PC","0",,25.53,
"GRC","SME_LOAN_APPLICATIONS","2015","PC","0",,18.8,
"GRC","SME_LOAN_APPLICATIONS","2016","PC","0",,21.5,
"GRC","SME_LOAN_APPLICATIONS","2017","PC","0",,17.52,
"GRC","SME_LOAN_APPLICATIONS","2018","PC","0",,23.04,
"GRC","SME_LOAN_APPLICATIONS","2019","PC","0",,23.92,
"GRC","SME_LOAN_APPLICATIONS","2020","PC","0",,31.26,
"HUN","COLLATERAL","2014","PC","0",,71,
"HUN","COLLATERAL","2015","PC","0",,64.5,
"HUN","COLLATERAL","2016","PC","0",,60.1,
"HUN","COLLATERAL","2017","PC","0",,53.4,
"HUN","REJECTION","2013","PC","0",,68.8,
"HUN","REJECTION","2014","PC","0",,67,
"HUN","REJECTION","2015","PC","0",,84.4,
"HUN","REJECTION","2016","PC","0",,71.6,
"HUN","REJECTION","2017","PC","0",,49.2,
"HUN","UTILISATION","2013","PC","0",,81.5,
"IRL","COLLATERAL","2014","PC","0",,41,
"IRL","COLLATERAL","2015","PC","0",,40,
"IRL","COLLATERAL","2016","PC","0",,46,
"IRL","COLLATERAL","2017","PC","0",,41,
"IRL","COLLATERAL","2018","PC","0",,39,
"IRL","COLLATERAL","2019","PC","0",,42,
"IRL","COLLATERAL","2020","PC","0",,34,
"IRL","SME_LOAN_APPLICATIONS","2011","PC","0",,36,
"IRL","SME_LOAN_APPLICATIONS","2012","PC","0",,39,
"IRL","SME_LOAN_APPLICATIONS","2013","PC","0",,36,
"IRL","SME_LOAN_APPLICATIONS","2014","PC","0",,31,
"IRL","SME_LOAN_APPLICATIONS","2015","PC","0",,30,
"IRL","SME_LOAN_APPLICATIONS","2016","PC","0",,23,
"IRL","SME_LOAN_APPLICATIONS","2017","PC","0",,21,
"IRL","SME_LOAN_APPLICATIONS","2018","PC","0",,20,
"IRL","SME_LOAN_APPLICATIONS","2019","PC","0",,20,
"IRL","SME_LOAN_APPLICATIONS","2020","PC","0",,18,
"IRL","UTILISATION","2013","PC","0",,81,
"IRL","UTILISATION","2014","PC","0",,82,
"IRL","UTILISATION","2015","PC","0",,84,
"IRL","UTILISATION","2016","PC","0",,75,
"IRL","UTILISATION","2017","PC","0",,75,
"IRL","UTILISATION","2018","PC","0",,83,
"IRL","UTILISATION","2019","PC","0",,76,
"LUX","NEW_LENDING_PROPORTION","2007","PC","0",,11.25,
"LUX","NEW_LENDING_PROPORTION","2008","PC","0",,8.01,
"LUX","NEW_LENDING_PROPORTION","2009","PC","0",,8.87,
"LUX","NEW_LENDING_PROPORTION","2010","PC","0",,13.8,
"LUX","NEW_LENDING_PROPORTION","2011","PC","0",,16.11,
"LUX","NEW_LENDING_PROPORTION","2012","PC","0",,14.73,
"LUX","NEW_LENDING_PROPORTION","2013","PC","0",,13.65,
"LUX","NEW_LENDING_PROPORTION","2014","PC","0",,11.66,
"LUX","NEW_LENDING_PROPORTION","2015","PC","0",,12.21,
"LUX","NEW_LENDING_PROPORTION","2016","PC","0",,10.7,
"LUX","NEW_LENDING_PROPORTION","2017","PC","0",,12.08,
"LUX","NEW_LENDING_PROPORTION","2018","PC","0",,10.92,
"LUX","NEW_LENDING_PROPORTION","2019","PC","0",,12.11,
"LUX","NEW_LENDING_PROPORTION","2020","PC","0",,13.98,
"LUX","NPL_CORPORATE","2007","PC","0",,0.12,
"LUX","NPL_CORPORATE","2008","PC","0",,0.18,
"LUX","NPL_CORPORATE","2009","PC","0",,0.44,
"LUX","NPL_CORPORATE","2010","PC","0",,0.48,
"LUX","NPL_CORPORATE","2011","PC","0",,0.64,
"LUX","NPL_CORPORATE","2012","PC","0",,0.59,
"LUX","NPL_CORPORATE","2013","PC","0",,0.52,
"LUX","NPL_CORPORATE","2014","PC","0",,0.41,
"LUX","NPL_CORPORATE","2015","PC","0",,0.4,
"LUX","NPL_CORPORATE","2016","PC","0",,0.27,
"LUX","NPL_CORPORATE","2017","PC","0",,0.38,
"LUX","NPL_CORPORATE","2018","PC","0",,0.4,
"LUX","NPL_CORPORATE","2019","PC","0",,0.42,
"LUX","NPL_CORPORATE","2020","PC","0",,0.57,
"LUX","INTEREST_RATE_SMES","2007","PC","0",,5.51,
"LUX","INTEREST_RATE_SMES","2008","PC","0",,5.72,
"LUX","INTEREST_RATE_SMES","2009","PC","0",,2.81,
"LUX","INTEREST_RATE_SMES","2010","PC","0",,2.71,
"LUX","INTEREST_RATE_SMES","2011","PC","0",,2.68,
"LUX","INTEREST_RATE_SMES","2012","PC","0",,2.22,
"LUX","INTEREST_RATE_SMES","2013","PC","0",,2.05,
"LUX","INTEREST_RATE_SMES","2014","PC","0",,2.08,
"LUX","INTEREST_RATE_SMES","2015","PC","0",,1.88,
"LUX","INTEREST_RATE_SMES","2016","PC","0",,1.75,
"LUX","INTEREST_RATE_SMES","2017","PC","0",,1.76,
"LUX","INTEREST_RATE_SMES","2018","PC","0",,1.73,
"LUX","INTEREST_RATE_SMES","2019","PC","0",,1.65,
"LUX","INTEREST_RATE_SMES","2020","PC","0",,1.57,
"LUX","INTEREST_RATE_LARGEFIRMS","2007","PC","0",,4.96,
"LUX","INTEREST_RATE_LARGEFIRMS","2008","PC","0",,4.97,
"LUX","INTEREST_RATE_LARGEFIRMS","2009","PC","0",,2.59,
"LUX","INTEREST_RATE_LARGEFIRMS","2010","PC","0",,2.3,
"LUX","INTEREST_RATE_LARGEFIRMS","2011","PC","0",,2.62,
"LUX","INTEREST_RATE_LARGEFIRMS","2012","PC","0",,1.86,
"LUX","INTEREST_RATE_LARGEFIRMS","2013","PC","0",,1.64,
"LUX","INTEREST_RATE_LARGEFIRMS","2014","PC","0",,1.47,
"LUX","INTEREST_RATE_LARGEFIRMS","2015","PC","0",,1.42,
"LUX","INTEREST_RATE_LARGEFIRMS","2016","PC","0",,1.2,
"LUX","INTEREST_RATE_LARGEFIRMS","2017","PC","0",,1.21,
"LUX","INTEREST_RATE_LARGEFIRMS","2018","PC","0",,1.26,
"LUX","INTEREST_RATE_LARGEFIRMS","2019","PC","0",,1.12,
"LUX","INTEREST_RATE_LARGEFIRMS","2020","PC","0",,1.1,
"LUX","INTEREST_RATE_SPREAD","2007","PC","0",,0.54,
"LUX","INTEREST_RATE_SPREAD","2008","PC","0",,0.75,
"LUX","INTEREST_RATE_SPREAD","2009","PC","0",,0.21,
"LUX","INTEREST_RATE_SPREAD","2010","PC","0",,0.41,
"LUX","INTEREST_RATE_SPREAD","2011","PC","0",,0.06,
"LUX","INTEREST_RATE_SPREAD","2012","PC","0",,0.35,
"LUX","INTEREST_RATE_SPREAD","2013","PC","0",,0.41,
"LUX","INTEREST_RATE_SPREAD","2014","PC","0",,0.62,
"LUX","INTEREST_RATE_SPREAD","2015","PC","0",,0.46,
"LUX","INTEREST_RATE_SPREAD","2016","PC","0",,0.55,
"LUX","INTEREST_RATE_SPREAD","2017","PC","0",,0.55,
"LUX","INTEREST_RATE_SPREAD","2018","PC","0",,0.47,
"LUX","INTEREST_RATE_SPREAD","2019","PC","0",,0.53,
"LUX","INTEREST_RATE_SPREAD","2020","PC","0",,0.47,
"LUX","SME_LOAN_APPLICATIONS","2011","PC","0",,18.2,
"LUX","SME_LOAN_APPLICATIONS","2013","PC","0",,25.8,
"LUX","SME_LOAN_APPLICATIONS","2014","PC","0",,16.4,
"LUX","SME_LOAN_APPLICATIONS","2015","PC","0",,23,
"LUX","SME_LOAN_APPLICATIONS","2016","PC","0",,26.15,
"LUX","SME_LOAN_APPLICATIONS","2017","PC","0",,18.94,
"LUX","SME_LOAN_APPLICATIONS","2018","PC","0",,32.28,
"LUX","SME_LOAN_APPLICATIONS","2019","PC","0",,27.02,
"LUX","SME_LOAN_APPLICATIONS","2020","PC","0",,22.68,
"LUX","VC_GROWTH","2008","PC","0",,195.26,
"LUX","VC_GROWTH","2009","PC","0",,-82.76,
"LUX","VC_GROWTH","2010","PC","0",,144.83,
"LUX","VC_GROWTH","2011","PC","0",,119.61,
"LUX","VC_GROWTH","2012","PC","0",,-69.36,
"LUX","VC_GROWTH","2013","PC","0",,-63.94,
"LUX","VC_GROWTH","2014","PC","0",,313.23,
"LUX","VC_GROWTH","2015","PC","0",,12.37,
"LUX","VC_GROWTH","2016","PC","0",,36,
"LUX","VC_GROWTH","2017","PC","0",,-69.88,
"LUX","VC_GROWTH","2018","PC","0",,91.22,
"LUX","VC_GROWTH","2019","PC","0",,53.74,
"LUX","VC_GROWTH","2020","PC","0",,14.67,
"NLD","SME_LENDING_PROPORTION","2013","PC","0",,41.37,
"NLD","SME_LENDING_PROPORTION","2014","PC","0",,41.15,
"NLD","SME_LENDING_PROPORTION","2015","PC","0",,35.23,
"NLD","SME_LENDING_PROPORTION","2016","PC","0",,35.55,
"NLD","SME_LENDING_PROPORTION","2017","PC","0",,38.33,
"NLD","SME_LENDING_PROPORTION","2018","PC","0",,39.06,
"NLD","SME_LENDING_PROPORTION","2019","PC","0",,38.87,
"NLD","SME_LENDING_PROPORTION","2020","PC","0",,39.18,
"NLD","NPL_SMES","2013","PC","0",,10,
"NLD","NPL_SMES","2014","PC","0",,10.8,
"NLD","NPL_SMES","2015","PC","0",,9.5,
"NLD","NPL_SMES","2016","PC","0",,8.1,
"NLD","NPL_SMES","2017","PC","0",,8.8,
"NLD","NPL_SMES","2018","PC","0",,9.2,
"NLD","NPL_SMES","2019","PC","0",,9.6,
"NLD","NPL_SMES","2020","PC","0",,8.75,
"PRT","NEW_LENDING_PROPORTION","2007","PC","0",,44.9,
"PRT","NEW_LENDING_PROPORTION","2008","PC","0",,42.78,
"PRT","NEW_LENDING_PROPORTION","2009","PC","0",,49.97,
"PRT","NEW_LENDING_PROPORTION","2010","PC","0",,49.42,
"PRT","NEW_LENDING_PROPORTION","2011","PC","0",,31.63,
"PRT","NEW_LENDING_PROPORTION","2012","PC","0",,27.52,
"PRT","NEW_LENDING_PROPORTION","2013","PC","0",,24.16,
"PRT","NEW_LENDING_PROPORTION","2014","PC","0",,28.79,
"PRT","NEW_LENDING_PROPORTION","2015","PC","0",,35.2,
"PRT","NEW_LENDING_PROPORTION","2016","PC","0",,37.88,
"PRT","NEW_LENDING_PROPORTION","2017","PC","0",,37.74,
"PRT","NEW_LENDING_PROPORTION","2018","PC","0",,35.55,
"PRT","NEW_LENDING_PROPORTION","2019","PC","0",,36.11,
"PRT","NEW_LENDING_PROPORTION","2020","PC","0",,35.28,
"SVK","NEW_LENDING_PROPORTION","2007","PC","0",,0,
"SVK","NEW_LENDING_PROPORTION","2008","PC","0",,0,
"SVK","NEW_LENDING_PROPORTION","2009","PC","0",,0,
"SVK","NEW_LENDING_PROPORTION","2010","PC","0",,0,
"SVK","NEW_LENDING_PROPORTION","2011","PC","0",,0,
"SVK","NEW_LENDING_PROPORTION","2012","PC","0",,20.2,
"SVK","NEW_LENDING_PROPORTION","2013","PC","0",,22.16,
"SVK","NEW_LENDING_PROPORTION","2014","PC","0",,20.83,
"SVK","NEW_LENDING_PROPORTION","2015","PC","0",,26.2,
"SVK","NEW_LENDING_PROPORTION","2016","PC","0",,36.14,
"SVK","NEW_LENDING_PROPORTION","2017","PC","0",,33.37,
"SVK","NEW_LENDING_PROPORTION","2018","PC","0",,32.29,
"SVK","NEW_LENDING_PROPORTION","2019","PC","0",,34.54,
"SVK","NEW_LENDING_PROPORTION","2020","PC","0",,37.3,
"SVK","NPL_CORPORATE","2009","PC","0",,6.8,
"SVK","NPL_CORPORATE","2010","PC","0",,8.4,
"SVK","NPL_CORPORATE","2011","PC","0",,8.3,
"SVK","NPL_CORPORATE","2012","PC","0",,7.9,
"SVK","NPL_CORPORATE","2013","PC","0",,8.3,
"SVK","NPL_CORPORATE","2014","PC","0",,8.6,
"SVK","NPL_CORPORATE","2015","PC","0",,7.4,
"SVK","NPL_CORPORATE","2016","PC","0",,6.5,
"SVK","NPL_CORPORATE","2017","PC","0",,5,
"SVK","NPL_CORPORATE","2018","PC","0",,4.12,
"SVK","NPL_CORPORATE","2019","PC","0",,3.69,
"SVK","NPL_CORPORATE","2020","PC","0",,3.44,
"ESP","NPL_CORPORATE","2007","PC","0",,0.92,
"ESP","NPL_CORPORATE","2008","PC","0",,3.37,
"ESP","NPL_CORPORATE","2009","PC","0",,5.08,
"ESP","NPL_CORPORATE","2010","PC","0",,5.81,
"ESP","NPL_CORPORATE","2011","PC","0",,7.84,
"ESP","NPL_CORPORATE","2012","PC","0",,10.43,
"ESP","NPL_CORPORATE","2013","PC","0",,13.62,
"ESP","NPL_CORPORATE","2014","PC","0",,12.51,
"ESP","NPL_CORPORATE","2015","PC","0",,10.12,
"ESP","NPL_CORPORATE","2016","PC","0",,9.11,
"ESP","NPL_CORPORATE","2017","PC","0",,7.79,
"ESP","NPL_CORPORATE","2018","PC","0",,5.81,
"ESP","NPL_CORPORATE","2019","PC","0",,4.79,
"ESP","NPL_CORPORATE","2020","PC","0",,4.51,
"ESP","SME_LOAN_APPLICATIONS","2009","PC","0",,38.07,
"ESP","SME_LOAN_APPLICATIONS","2010","PC","0",,36.25,
"ESP","SME_LOAN_APPLICATIONS","2011","PC","0",,34.67,
"ESP","SME_LOAN_APPLICATIONS","2012","PC","0",,31.89,
"ESP","SME_LOAN_APPLICATIONS","2013","PC","0",,31.49,
"ESP","SME_LOAN_APPLICATIONS","2014","PC","0",,34.36,
"ESP","SME_LOAN_APPLICATIONS","2015","PC","0",,33.81,
"ESP","SME_LOAN_APPLICATIONS","2016","PC","0",,32.8,
"ESP","SME_LOAN_APPLICATIONS","2017","PC","0",,28.14,
"ESP","SME_LOAN_APPLICATIONS","2018","PC","0",,28.6,
"ESP","SME_LOAN_APPLICATIONS","2019","PC","0",,33.87,
"ESP","SME_LOAN_APPLICATIONS","2020","PC","0",,42.44,
"ESP","REJECTION","2009","PC","0",,22.74,
"ESP","REJECTION","2010","PC","0",,15.87,
"ESP","REJECTION","2011","PC","0",,12.83,
"ESP","REJECTION","2012","PC","0",,18.47,
"ESP","REJECTION","2013","PC","0",,12.85,
"ESP","REJECTION","2014","PC","0",,9.77,
"ESP","REJECTION","2015","PC","0",,7.87,
"ESP","REJECTION","2016","PC","0",,6.95,
"ESP","REJECTION","2017","PC","0",,4.75,
"ESP","REJECTION","2018","PC","0",,5.95,
"ESP","REJECTION","2019","PC","0",,4.38,
"ESP","REJECTION","2020","PC","0",,3.85,
"GBR","SME_LOAN_APPLICATIONS","2011","PC","0",,7,
"GBR","SME_LOAN_APPLICATIONS","2012","PC","0",,6,
"GBR","SME_LOAN_APPLICATIONS","2013","PC","0",,4,
"GBR","SME_LOAN_APPLICATIONS","2014","PC","0",,5,
"GBR","SME_LOAN_APPLICATIONS","2015","PC","0",,4,
"GBR","SME_LOAN_APPLICATIONS","2016","PC","0",,3,
"GBR","SME_LOAN_APPLICATIONS","2017","PC","0",,2,
"GBR","SME_LOAN_APPLICATIONS","2018","PC","0",,2,
"GBR","SME_LOAN_APPLICATIONS","2019","PC","0",,2,
"GBR","SME_LOAN_APPLICATIONS","2020","PC","0",,7,
"USA","PAYMENT_DELAYS","2013","DAY","0",,25.9,
"USA","PAYMENT_DELAYS","2015","DAY","0",,46.6,
"USA","PAYMENT_DELAYS","2017","DAY","0",,40.3,
"USA","PAYMENT_DELAYS","2019","DAY","0",,24,
"USA","PAYMENT_DELAYS","2020","DAY","0",,43,
"BRA","SME_LENDING_PROPORTION","2007","PC","0",,50.08,
"BRA","SME_LENDING_PROPORTION","2008","PC","0",,48.61,
"BRA","SME_LENDING_PROPORTION","2009","PC","0",,47.1,
"BRA","SME_LENDING_PROPORTION","2010","PC","0",,48.15,
"BRA","SME_LENDING_PROPORTION","2011","PC","0",,48.15,
"BRA","SME_LENDING_PROPORTION","2012","PC","0",,47.62,
"BRA","SME_LENDING_PROPORTION","2013","PC","0",,45.65,
"BRA","SME_LENDING_PROPORTION","2014","PC","0",,43.78,
"BRA","SME_LENDING_PROPORTION","2015","PC","0",,39.36,
"BRA","SME_LENDING_PROPORTION","2016","PC","0",,37.41,
"BRA","SME_LENDING_PROPORTION","2017","PC","0",,35.51,
"BRA","SME_LENDING_PROPORTION","2018","PC","0",,34.69,
"BRA","SME_LENDING_PROPORTION","2019","PC","0",,37.55,
"BRA","SME_LENDING_PROPORTION","2020","PC","0",,41.66,
"BRA","NEW_LENDING_PROPORTION","2012","PC","0",,63.43,
"BRA","NEW_LENDING_PROPORTION","2013","PC","0",,61.78,
"BRA","NEW_LENDING_PROPORTION","2014","PC","0",,61.75,
"BRA","NEW_LENDING_PROPORTION","2015","PC","0",,56.79,
"BRA","NEW_LENDING_PROPORTION","2016","PC","0",,54.8,
"BRA","NEW_LENDING_PROPORTION","2017","PC","0",,52.83,
"BRA","NEW_LENDING_PROPORTION","2018","PC","0",,50.15,
"BRA","NEW_LENDING_PROPORTION","2019","PC","0",,51.39,
"BRA","NEW_LENDING_PROPORTION","2020","PC","0",,51.72,
"BRA","NPL_CORPORATE","2007","PC","0",,1.54,
"BRA","NPL_CORPORATE","2008","PC","0",,1.55,
"BRA","NPL_CORPORATE","2009","PC","0",,2.67,
"BRA","NPL_CORPORATE","2010","PC","0",,1.84,
"BRA","NPL_CORPORATE","2011","PC","0",,2.02,
"BRA","NPL_CORPORATE","2012","PC","0",,2.22,
"BRA","NPL_CORPORATE","2013","PC","0",,1.84,
"BRA","NPL_CORPORATE","2014","PC","0",,1.88,
"BRA","NPL_CORPORATE","2015","PC","0",,2.39,
"BRA","NPL_CORPORATE","2016","PC","0",,3.15,
"BRA","NPL_CORPORATE","2017","PC","0",,2.99,
"BRA","NPL_CORPORATE","2018","PC","0",,2.45,
"BRA","NPL_CORPORATE","2019","PC","0",,2.08,
"BRA","NPL_CORPORATE","2020","PC","0",,1.2,
"BRA","NPL_SMES","2007","PC","0",,2.83,
"BRA","NPL_SMES","2008","PC","0",,2.83,
"BRA","NPL_SMES","2009","PC","0",,4.99,
"BRA","NPL_SMES","2010","PC","0",,3.56,
"BRA","NPL_SMES","2011","PC","0",,3.95,
"BRA","NPL_SMES","2012","PC","0",,4.38,
"BRA","NPL_SMES","2013","PC","0",,3.72,
"BRA","NPL_SMES","2014","PC","0",,3.84,
"BRA","NPL_SMES","2015","PC","0",,5.38,
"BRA","NPL_SMES","2016","PC","0",,6.61,
"BRA","NPL_SMES","2017","PC","0",,5.97,
"BRA","NPL_SMES","2018","PC","0",,4.55,
"BRA","NPL_SMES","2019","PC","0",,3.55,
"BRA","NPL_SMES","2020","PC","0",,2.07,
"BRA","INTEREST_RATE_SMES","2012","PC","0",,19.7,
"BRA","INTEREST_RATE_SMES","2013","PC","0",,23.78,
"BRA","INTEREST_RATE_SMES","2014","PC","0",,25.28,
"BRA","INTEREST_RATE_SMES","2015","PC","0",,34.99,
"BRA","INTEREST_RATE_SMES","2016","PC","0",,31.99,
"BRA","INTEREST_RATE_SMES","2017","PC","0",,25.19,
"BRA","INTEREST_RATE_SMES","2018","PC","0",,21.7,
"BRA","INTEREST_RATE_SMES","2019","PC","0",,24.89,
"BRA","INTEREST_RATE_SMES","2020","PC","0",,6,
"BRA","INTEREST_RATE_LARGEFIRMS","2012","PC","0",,10.16,
"BRA","INTEREST_RATE_LARGEFIRMS","2013","PC","0",,13.82,
"BRA","INTEREST_RATE_LARGEFIRMS","2014","PC","0",,14.35,
"BRA","INTEREST_RATE_LARGEFIRMS","2015","PC","0",,17.45,
"BRA","INTEREST_RATE_LARGEFIRMS","2016","PC","0",,17.45,
"BRA","INTEREST_RATE_LARGEFIRMS","2017","PC","0",,9.85,
"BRA","INTEREST_RATE_LARGEFIRMS","2018","PC","0",,8.91,
"BRA","INTEREST_RATE_LARGEFIRMS","2019","PC","0",,8.73,
"BRA","INTEREST_RATE_LARGEFIRMS","2020","PC","0",,5.91,
"BRA","INTEREST_RATE_SPREAD","2012","PC","0",,9.54,
"BRA","INTEREST_RATE_SPREAD","2013","PC","0",,9.96,
"BRA","INTEREST_RATE_SPREAD","2014","PC","0",,10.93,
"BRA","INTEREST_RATE_SPREAD","2015","PC","0",,17.54,
"BRA","INTEREST_RATE_SPREAD","2016","PC","0",,14.54,
"BRA","INTEREST_RATE_SPREAD","2017","PC","0",,15.34,
"BRA","INTEREST_RATE_SPREAD","2018","PC","0",,12.79,
"BRA","INTEREST_RATE_SPREAD","2019","PC","0",,16.16,
"BRA","INTEREST_RATE_SPREAD","2020","PC","0",,0.09,
"BRA","ST_LENDING_PROPORTION","2007","PC","0",,37.69,
"BRA","ST_LENDING_PROPORTION","2008","PC","0",,33.04,
"BRA","ST_LENDING_PROPORTION","2009","PC","0",,28.08,
"BRA","ST_LENDING_PROPORTION","2010","PC","0",,26.83,
"BRA","ST_LENDING_PROPORTION","2011","PC","0",,26.94,
"BRA","ST_LENDING_PROPORTION","2012","PC","0",,24.2,
"BRA","ST_LENDING_PROPORTION","2013","PC","0",,22.51,
"BRA","ST_LENDING_PROPORTION","2014","PC","0",,20.5,
"BRA","ST_LENDING_PROPORTION","2015","PC","0",,19.49,
"BRA","ST_LENDING_PROPORTION","2016","PC","0",,18.8,
"BRA","ST_LENDING_PROPORTION","2017","PC","0",,19.86,
"BRA","ST_LENDING_PROPORTION","2018","PC","0",,21.42,
"BRA","ST_LENDING_PROPORTION","2019","PC","0",,21.8,
